"access_method,app,appcategory,bypass_reason,bypass_traffic,category,cci,ccl,count,domain,dst_country,dst_latitude,dst_location,dst_longitude,dst_region,dst_timezone,dst_zipcode,dstip,dstport,netskope_pop,organization_unit,os_version,other_categories,page,policy,site,src_country,src_latitude,src_location,src_longitude,src_region,src_time,src_timezone,src_zipcode,srcip,ssl_decrypt_policy,timestamp,traffic_type,type,ur_normalized,url,user,user_generated,userip,userkey,resp_content_type,browser,serial,client_bytes,CononicalName,resp_cnt,dst_geoip_src,browser_version,resp_content_len,dynamic_classification,sAMAccountName,server_bytes,sessionid,conn_starttime,conn_duration,conn_endtime,userPrincipalName,network,fromlogs,suppression_start_time,hostname,req_cnt,forward_to_proxy_profile,severity,http_transaction_count,suppression_end_time,log_file_name,org,protocol,os,numbytes,src_geoip_src,device,dsthost,useragent,event_type,acked,action,activity,alert,alert_name,alert_type,all_policy_matches,device_classification,file_size,file_type,managed_app,md5,object,object_type,page_site,telemetry_app,tss_fail_reason,tss_scan_failed,justification_reason,threat_match_field,custom_connector,act_user,from_storage,justification_type,num_sessions,q_instance,scan_type,threat_match_value,app_scopes,encrypt_failure,sfwder,session_duration,cc,total_packets,orignal_file_path,malware_name,q_app,bcc,userCountry,redirect_url,q_original_filepath,end_time,distinguishedName,last_name,trust_computer_checked,division,internal_collaborator_count,two_factor_auth,aggregated_user,malicious,referer,object_count,gateway,appsuite,malware_severity,displayName,malware_type,quarantine_profile,http_status,smtp_to,protocol_port,manager,risk_level,mail,managementID,server_packets,q_original_version,malsite_category,total_collaborator_count,tss_mode,notify_template,sanctioned_instance,tunnel_type,q_admin,memberOf,sAMAccountType,tunnel_up_time,smtp_status,client_packets,from_object,forward_to_proxy_xau,activity_status,group,external_collaborator_count,dlp_profile,nsdeviceuid,publisher_cn,app_activity,from_user,tss-mode,shared_with,Title,sender,publisher_name,q_original_shared,remediation_profile,to_user,profile_emails,to_storage,TSS-scan,user_tmp,suppression_key,modified,message_size,mime_type,instance,start_time,universal_connector,shared_domains,file_path,q_original_filename,file_category,data_type,exposure,dlp_scan_failed,dlp_fail_reason,srcport,owner,activity_type,quarantine_file_name,to_object,dlp_rule_count,dlp_unique_count,ja3,ja3s,sha256,web_universal_connector,dlp_is_unique_count,dlp_rule,dlp_rule_severity,file_lang,true_obj_category,true_obj_type,dlp_file,title,to_user_category,detection_engine,local_md5,file_name,ml_detection,user_category,app_name,from_user_category,audit_type,web_url,enterprise,local_sha256,scanner_result,malware_profile,workspace,audit_category,netskope_activity,logintype,loginurl,data_center,_id,connection_id,request_id,transaction_id,app_session_id,browser_session_id,incident_id,policy_id,file_id,network_session_id,quarantine_file_id,malware_id,user_id,threat_source_id,quarantine_profile_id,message_id,parent_id,access_key_id,object_id,instance_id,ip_protocol,tunnel_id,dlp_incident_id,dlp_parent_id,enterprise_id,severity_id,workspace_id,true_type_id,dlp_mail_parent_id,channel_id",,,,
"IPSec,,WINDOWS_UPDATE_BUSSINESS,SSL Do Not Decrypt Bypass Policy Matched,yes,WINDOWS_UPDATE_BUSSINESS,0,unknown,1,self.events.data.microsoft.com,DE,<num>.<num>,Frankfurt am Main,8.<num>,Hesse,Europe/Berlin,<num>,0.0.0.0,443,FR-PAR2,,,""['THREAT_ALL-CATEGORIES', 'Technology', 'WINDOWS_UPDATE_BUSSINESS', 'Business', 'CUSTOM_ALL_CATEGORIES_WITH_EXCEPTIONS', 'CUSTOM_All Categories', 'THREAT_ALL-CATEGORIES_NEW']"",self.events.data.microsoft.com,Bypass SSL Windows Update for Bussiness,microsoft,ES,<num>.<num>,Madrid,-3.<num>,Madrid,Mon Mar 4 11:38:08 2024,Europe/Madrid,<num>,0.0.0.0,yes,1709548727,Web,connection,<email>,self.events.data.microsoft.com,<email>,yes,0.0.0.0,<email>,,,,0,,0,0,,0.0,,,0,,0.0,0,0.0,,,,0,,0,,,0.0,0,,,,,0,0,,,,page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,
"IPSec,Microsoft Teams,CUSTOM_Microsoft_Excepcions_SSL,SSL Do Not Decrypt Bypass Policy Matched,yes,CUSTOM_Microsoft_Excepcions_SSL,87,high,1,teams.microsoft.com,US,<num>.<num>,Redmond,-<num>.<num>,Washington,America/Los_Angeles,,0.0.0.0,443,FR-PAR2,,,""['Technology', 'THREAT_ALL-CATEGORIES', 'CUSTOM_ALL_CATEGORIES_WITH_EXCEPTIONS', 'CUSTOM_CCI_ALL-CATEGORIES', 'CUSTOM_All Categories', 'THREAT_ALL-CATEGORIES_NEW', 'CUSTOM_Microsoft_Excepcions_SSL', 'Collaboration']"",teams.microsoft.com,Microsoft_Excepcions_SSL,Microsoft Teams,ES,<num>.<num>,Alcobendas,-3.<num>,Madrid,Wed May 15 10:52:08 2024,Europe/Madrid,<num>,0.0.0.0,yes,1715763135,CloudApp,connection,<email>,teams.microsoft.com,<email>,yes,0.0.0.0,<email>,,,,0,,0,0,,0.0,,,0,,0.0,0,0.0,,,,0,,0,,,0.0,0,,,,,0,0,,,,page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,
"IPSec,TeamViewer,Remote Access,,,Remote Access,74,medium,1,,GB,<num>.<num>,Tower Hamlets,-0.02,England,Europe/London,e<num>,0.0.0.0,80,FR-PAR2,,,""['THREAT_ALL-CATEGORIES_NEW', 'THREAT_ALL-CATEGORIES', 'CUSTOM_DENIED_CATEGORIES', 'CUSTOM_ALL_CATEGORIES_WITH_EXCEPTIONS', 'CUSTOM_All Categories', 'Remote Access']"",router16.teamviewer.com/cname.aspx,SWG_PROV_CATEGORY-DEFAULT_BLOCK_TEST,TeamViewer,ES,<num>.<num>,Madrid,-3.<num>,Madrid,Wed May 15 10:52:08 2024,Europe/Madrid,<num>,0.0.0.0,,1715763143,CloudApp,nspolicy,<email>,router16.teamviewer.com/cname.aspx,<email>,,0.0.0.0,<email>,,MSIE,,0,,0,0,6.0",",,,,0,,,0,,,,,0,,0,,unknown,,0,,,HTTPS/1.1,unknown,0,0,Other,,Mozilla/4.0 (compatible",MSIE 6.0,"DynGate),application,,block,Browse,yes,,,,unknown,0.0,,no,,,,teamviewer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,[],,,,,,,,,0.0,,block_page.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,NotAvailable,NotAvailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0",
"IPSec,Microsoft Office 365 Outlook.com,Webmail,,no,Webmail,83,high,1,outlook.office365.com,FR,<num>.<num>,Marseille,5.<num>,Provence-Alpes-CÃ´te d'Azur,Europe/Paris,<num>,0.0.0.0,443,FR-MRS1,,,""['CUSTOM_ALL_CATEGORIES_WITH_EXCEPTIONS', 'Webmail', 'CTO_EMAIL', 'CUSTOM_CCI_ALL-CATEGORIES', 'CUSTOM_PAC_ISOLATE', 'THREAT_ALL-CATEGORIES', 'CUSTOM_All Categories', 'THREAT_ALL-CATEGORIES_NEW']"",outlook.office365.com,,Microsoft Office 365 Outlook.com,ES,<num>.<num>,Madrid,-3.<num>,Madrid,Wed May 15 10:20:00 2024,Europe/Madrid,<num>,0.0.0.0,,1715761242,CloudApp,connection,0.0.0.0 (unknown),outlook.office365.com,0.0.0.0 (unknown),no,0.0.0.0,0.0.0.0 (unknown),,Native,,207464,,51,0,unknown,0.0,,,116502,,1715761242.0,1801,1715763043.0,,,,0,,51,,unknown,51.0,0,,,HTTP/1.1,Windows 10,323966,0,Windows Device,,Microsoft Office/16.0 (Windows NT 10.0",Microsoft Outlook 16.0.15601,"Pro),page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,6,4,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,
"IPSec,,CUSTOM_Windows_Update_Bussiness_Excepcions_SSL,SSL Do Not Decrypt Bypass Policy Matched,yes,CUSTOM_Windows_Update_Bussiness_Excepcions_SSL,0,unknown,1,eu-office.events.data.microsoft.com,FR,<num>.<num>,Paris,2.<num>,ÃŽle-de-France,Europe/Paris,<num>,0.0.0.0,443,FR-PAR2,,,""['THREAT_ALL-CATEGORIES', 'CUSTOM_Windows_Update_Bussiness_Excepcions_SSL', 'Technology', 'WINDOWS_UPDATE_BUSSINESS', 'Business', 'CUSTOM_ALL_CATEGORIES_WITH_EXCEPTIONS', 'CUSTOM_All Categories', 'THREAT_ALL-CATEGORIES_NEW']"",eu-office.events.data.microsoft.com,Windows_Update_Bussiness_Excepcions_SSL,microsoft,ES,<num>.<num>,Barcelona,2.<num>,Catalonia,Thu Apr 11 16:48:08 2024,Europe/Madrid,0<num>,0.0.0.0,yes,1712846922,Web,connection,<email>,eu-office.events.data.microsoft.com,<email>,yes,0.0.0.0,<email>,,,,0,,0,0,,0.0,,,0,,0.0,0,0.0,,,,0,,0,,,0.0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,
"IPSec,,CUSTOM_Windows_Update_Bussiness_Excepcions_SSL,SSL Do Not Decrypt Bypass Policy Matched,yes,CUSTOM_Windows_Update_Bussiness_Excepcions_SSL,0,unknown,1,self.events.data.microsoft.com,IE,<num>.<num>,Dublin,-6.<num>,Leinster,Europe/Dublin,d02,0.0.0.0,443,FR-PAR2,,,""['THREAT_ALL-CATEGORIES', 'CUSTOM_Windows_Update_Bussiness_Excepcions_SSL', 'Technology', 'WINDOWS_UPDATE_BUSSINESS', 'Business', 'CUSTOM_ALL_CATEGORIES_WITH_EXCEPTIONS', 'CUSTOM_All Categories', 'THREAT_ALL-CATEGORIES_NEW']"",self.events.data.microsoft.com,Windows_Update_Bussiness_Excepcions_SSL,microsoft,ES,<num>.<num>,Madrid,-3.<num>,Madrid,Thu Apr 11 16:48:08 2024,Europe/Madrid,<num>,0.0.0.0,yes,1712846916,Web,connection,<email>,self.events.data.microsoft.com,<email>,yes,0.0.0.0,<email>,,,,0,,0,0,,0.0,,,0,,0.0,0,0.0,,,,0,,0,,,0.0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,
"IPSec,,CUSTOM_Windows_Update_Bussiness_Excepcions_SSL,SSL Do Not Decrypt Bypass Policy Matched,yes,CUSTOM_Windows_Update_Bussiness_Excepcions_SSL,0,unknown,1,eu-teams.events.data.microsoft.com,IE,<num>.<num>,Dublin,-6.<num>,Leinster,Europe/Dublin,d02,0.0.0.0,443,FR-PAR2,,,""['THREAT_ALL-CATEGORIES', 'CUSTOM_Windows_Update_Bussiness_Excepcions_SSL', 'Technology', 'WINDOWS_UPDATE_BUSSINESS', 'Business', 'CUSTOM_ALL_CATEGORIES_WITH_EXCEPTIONS', 'CUSTOM_All Categories', 'THREAT_ALL-CATEGORIES_NEW']"",eu-teams.events.data.microsoft.com,Windows_Update_Bussiness_Excepcions_SSL,microsoft,ES,<num>.<num>,Madrid,-3.<num>,Madrid,Thu Apr 11 16:47:08 2024,Europe/Madrid,<num>,0.0.0.0,yes,1712846871,Web,connection,<email>,eu-teams.events.data.microsoft.com,<email>,yes,0.0.0.0,<email>,,,,0,,0,0,,0.0,,,0,,0.0,0,0.0,,,,0,,0,,,0.0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,
"IPSec,SnapComms,CUSTOM_All Categories,,,CUSTOM_All Categories,60,medium,1,,US,<num>.<num>,Washington,-<num>.<num>,Virginia,America/New_York,<num>,0.0.0.0,443,ES-BCN1,,,""['THREAT_ALL-CATEGORIES_NEW', 'CUSTOM_CCI_ALL-CATEGORIES', 'CUSTOM_ALL_CATEGORIES_WITH_EXCEPTIONS', 'CUSTOM_All Categories', 'THREAT_ALL-CATEGORIES', 'Technology', 'Business Process Management']"",CaixaBank.svc.snapcomms.com/CommService/sv2client.ashx,CASB_FILE-NOT-DETECT_ANY_ANY_MONIT_TEST,SnapComms,ES,<num>.<num>,Madrid,-3.<num>,Madrid,Wed May 15 10:52:08 2024,Europe/Madrid,<num>,0.0.0.0,,1715763146,CloudApp,nspolicy,0.0.0.0 (unknown),CaixaBank.svc.snapcomms.com/CommService/sv2client.ashx,0.0.0.0 (unknown),,0.0.0.0,0.0.0.0 (unknown),,Chrome,,0,,0,0,106.0.0.0,,,,0,,,0,,,,,0,,0,,unknown,,0,,,HTTPS/1.1,Windows 10,0,0,Windows Device,,""Mozilla/5.0 (Windows NT 10.0","WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36 SC/W/24.1.455"",application,,alert,Upload,yes,,,,unknown,201.0,File Type Not Detected,no,2de09678c4e1659f89b815a57d56196b,,File,snapcomms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,[],,,,,,,,,0.0,inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,yes,,,,,application/octet-stream,,,,,,,,,0.0,0.0,a0e9f5d64349fb13191bc781f81f42e1,NotAvailable,507e993bfe5c671994c866843f3fb56fbfc4979510a9999ddfc6bf89865a8571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0,24,4,10,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0",,,
"IPSec,,CUSTOM_Windows_Update_Bussiness_Excepcions_SSL,SSL Do Not Decrypt Bypass Policy Matched,yes,CUSTOM_Windows_Update_Bussiness_Excepcions_SSL,0,unknown,1,eu-v10c.events.data.microsoft.com,NL,<num>.<num>,Amsterdam,4.<num>,North Holland,Europe/Amsterdam,<num>,0.0.0.0,443,FR-PAR2,,,""['THREAT_ALL-CATEGORIES', 'CUSTOM_Windows_Update_Bussiness_Excepcions_SSL', 'Technology', 'WINDOWS_UPDATE_BUSSINESS', 'Business', 'CUSTOM_ALL_CATEGORIES_WITH_EXCEPTIONS', 'CUSTOM_All Categories', 'THREAT_ALL-CATEGORIES_NEW']"",eu-v10c.events.data.microsoft.com,Windows_Update_Bussiness_Excepcions_SSL,microsoft,ES,<num>.<num>,Madrid,-3.<num>,Madrid,Thu Apr 11 16:48:08 2024,Europe/Madrid,<num>,0.0.0.0,yes,1712846918,Web,connection,<email>,eu-v10c.events.data.microsoft.com,<email>,yes,0.0.0.0,<email>,,,,0,,0,0,,0.0,,,0,,0.0,0,0.0,,,,0,,0,,,0.0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,
"IPSec,Microsoft Office 365 OneDrive for Business,CUSTOM_URL_Excepcions_SSL,SSL Do Not Decrypt Bypass Policy Matched,yes,CUSTOM_URL_Excepcions_SSL,86,high,1,odc.officeapps.live.com,NL,<num>.<num>,Amsterdam,4.<num>,North Holland,Europe/Amsterdam,<num>,0.0.0.0,443,FR-PAR2,,,""['Business', 'Cloud Storage', 'CUSTOM_ALL_CATEGORIES_WITH_EXCEPTIONS', 'CUSTOM_DENIED_CATEGORIES', 'CUSTOM_URL_Excepcions_SSL', 'CUSTOM_PAC_ISOLATE', 'THREAT_ALL-CATEGORIES', 'CUSTOM_All Categories', 'THREAT_ALL-CATEGORIES_NEW']"",odc.officeapps.live.com,Do not decrypt selected categories by cybersoc,Microsoft Office 365 OneDrive for Business,ES,<num>.<num>,Madrid,-3.<num>,Madrid,Thu Apr 11 16:48:08 2024,Europe/Madrid,<num>,0.0.0.0,yes,1712846921,CloudApp,connection,0.0.0.0,odc.officeapps.live.com,0.0.0.0,yes,0.0.0.0,0.0.0.0,,,,0,,0,0,,0.0,,,0,,0.0,0,0.0,,,,0,,0,,,0.0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,
"IPSec,Palo Alto Prisma Cloud,CUSTOM_URL_Excepcions_SSL,SSL Do Not Decrypt Bypass Policy Matched,yes,CUSTOM_URL_Excepcions_SSL,78,high,3,dc-cloudaccess-pro.traps.paloaltonetworks.com,US,<num>.<num>,Kansas City,-<num>.<num>,Missouri,America/Chicago,<num>,0.0.0.0,443,FR-PAR2,,,""['THREAT_ALL-CATEGORIES_NEW', 'CUSTOM_All Categories', 'CUSTOM_ALLOWED_CATEGORIES', 'CUSTOM_ALL_CATEGORIES_WITH_EXCEPTIONS', 'THREAT_ALL-CATEGORIES', 'BYPASS_DEPENDENCIAS', 'XDR', 'Security', 'CUSTOM_URL_Excepcions_SSL', 'URL_BYPASS_SSL']"",dc-cloudaccess-pro.traps.paloaltonetworks.com,Do not decrypt selected categories,Palo Alto Networks - WildFire,ES,<num>.<num>,Madrid,-3.<num>,Madrid,Mon Mar 4 11:35:08 2024,Europe/Madrid,<num>,0.0.0.0,yes,1709548544,CloudApp,connection,<email>,dc-cloudaccess-pro.traps.paloaltonetworks.com,<email>,yes,0.0.0.0,<email>,,,,0,,0,0,,0.0,,,0,,0.0,0,0.0,,,,1709548544,,0,,,0.0,1709548558,,,,,0,0,,,,page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,
"IPSec,Microsoft Office 365 OneDrive for Business,CUSTOM_URL_Excepcions_SSL,SSL Do Not Decrypt Bypass Policy Matched,yes,CUSTOM_URL_Excepcions_SSL,86,high,1,ocws.officeapps.live.com,FR,<num>.<num>,Paris,2.<num>,ÃŽle-de-France,Europe/Paris,<num>,0.0.0.0,443,FR-PAR2,,,""['Business', 'Cloud Storage', 'CUSTOM_ALL_CATEGORIES_WITH_EXCEPTIONS', 'THREAT_ALL-CATEGORIES', 'CUSTOM_All Categories', 'THREAT_ALL-CATEGORIES_NEW', 'CUSTOM_URL_Excepcions_SSL', 'CUSTOM_DENIED_CATEGORIES', 'CUSTOM_PAC_ISOLATE']"",ocws.officeapps.live.com,Do not decrypt selected categories by cybersoc,Microsoft Office 365 OneDrive for Business,ES,<num>.<num>,Madrid,-3.<num>,Madrid,Thu Apr 11 16:48:08 2024,Europe/Madrid,<num>,0.0.0.0,yes,1712846920,CloudApp,connection,<email>,ocws.officeapps.live.com,<email>,yes,0.0.0.0,<email>,,,,0,,0,0,,0.0,,,0,,0.0,0,0.0,,,,0,,0,,,0.0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,
"IPSec,,CUSTOM_Windows_Update_Bussiness_Excepcions_SSL,SSL Do Not Decrypt Bypass Policy Matched,yes,CUSTOM_Windows_Update_Bussiness_Excepcions_SSL,0,unknown,1,eu-teams.events.data.microsoft.com,DE,<num>.<num>,Frankfurt am Main,8.<num>,Hesse,Europe/Berlin,<num>,0.0.0.0,443,ES-BCN1,,,""['THREAT_ALL-CATEGORIES', 'CUSTOM_Windows_Update_Bussiness_Excepcions_SSL', 'Technology', 'WINDOWS_UPDATE_BUSSINESS', 'Business', 'CUSTOM_ALL_CATEGORIES_WITH_EXCEPTIONS', 'CUSTOM_All Categories', 'THREAT_ALL-CATEGORIES_NEW']"",eu-teams.events.data.microsoft.com,Windows_Update_Bussiness_Excepcions_SSL,microsoft,ES,<num>.<num>,Barcelona,2.<num>,Catalonia,Thu Apr 11 16:48:08 2024,Europe/Madrid,0<num>,0.0.0.0,yes,1712846920,Web,connection,<email>,eu-teams.events.data.microsoft.com,<email>,yes,0.0.0.0,<email>,,,,0,,0,0,,0.0,,,0,,0.0,0,0.0,,,,0,,0,,,0.0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,
"IPSec,,CUSTOM_Windows_Update_Bussiness_Excepcions_SSL,SSL Do Not Decrypt Bypass Policy Matched,yes,CUSTOM_Windows_Update_Bussiness_Excepcions_SSL,0,unknown,1,eu-mobile.events.data.microsoft.com,IE,<num>.<num>,Dublin,-6.<num>,Leinster,Europe/Dublin,d02,0.0.0.0,443,FR-PAR2,,,""['THREAT_ALL-CATEGORIES', 'CUSTOM_Windows_Update_Bussiness_Excepcions_SSL', 'Technology', 'WINDOWS_UPDATE_BUSSINESS', 'Business', 'CUSTOM_ALL_CATEGORIES_WITH_EXCEPTIONS', 'CUSTOM_All Categories', 'THREAT_ALL-CATEGORIES_NEW']"",eu-mobile.events.data.microsoft.com,Windows_Update_Bussiness_Excepcions_SSL,microsoft,ES,<num>.<num>,Madrid,-3.<num>,Madrid,Thu Apr 11 16:48:08 2024,Europe/Madrid,<num>,0.0.0.0,yes,1712846915,Web,connection,0.0.0.0,eu-mobile.events.data.microsoft.com,0.0.0.0,yes,0.0.0.0,0.0.0.0,,,,0,,0,0,,0.0,,,0,,0.0,0,0.0,,,,0,,0,,,0.0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,
"IPSec,,WINDOWS_UPDATE_BUSSINESS,SSL Do Not Decrypt Bypass Policy Matched,yes,WINDOWS_UPDATE_BUSSINESS,0,unknown,1,eu-mobile.events.data.microsoft.com,IE,<num>.<num>,Dublin,-6.<num>,Leinster,Europe/Dublin,d02,0.0.0.0,443,ES-BCN1,,,""['THREAT_ALL-CATEGORIES', 'Technology', 'WINDOWS_UPDATE_BUSSINESS', 'Business', 'CUSTOM_ALL_CATEGORIES_WITH_EXCEPTIONS', 'CUSTOM_All Categories', 'THREAT_ALL-CATEGORIES_NEW']"",eu-mobile.events.data.microsoft.com,Bypass SSL Windows Update for Bussiness,microsoft,ES,<num>.<num>,Barcelona,2.<num>,Catalonia,Mon Mar 4 11:24:00 2024,Europe/Madrid,0<num>,0.0.0.0,yes,1709547848,Web,connection,<email>,eu-mobile.events.data.microsoft.com,<email>,yes,0.0.0.0,<email>,,,,0,,0,0,,0.0,,,0,,0.0,0,0.0,,,,0,,0,,,0.0,0,,,,,0,0,,,,page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,
